STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,AFG,Afghanistan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-01,1524747.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SWZ,Eswatini,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-06,136001.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MDG,Madagascar,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-05,1144867.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2017-01,3514000.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-07,3204000.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CAF,Central African Republic,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-09,1841199.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,ZMB,Zambia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-06,1501699.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,AFG,Afghanistan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-09,6877624.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,LSO,Lesotho,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-06,346255.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,COD,"Congo, Dem. Rep.",IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-06,27361886.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MOZ,Mozambique,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-10,7837963.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MOZ,Mozambique,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-05,1251819.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,YEM,"Yemen, Rep.",IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-12,8875000.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MDG,Madagascar,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-10,1194055.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,BDI,Burundi,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-07,4699418.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,HTI,Haiti,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-10,2416520.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SLV,El Salvador,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-11,366692.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,HND,Honduras,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-12,395532.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SOM,Somalia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-01,3571000.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SSD,South Sudan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-01,3420000.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,HND,Honduras,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-02,391821.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,GTM,Guatemala,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-03,4669302.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CAF,Central African Republic,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-05,1786004.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SWZ,Eswatini,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-06,370498.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,LSO,Lesotho,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-06,469630.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MOZ,Mozambique,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-06,1747834.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,ZMB,Zambia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-05,2819445.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,ZWE,Zimbabwe,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-06,2486371.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MWI,Malawi,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-06,2915499.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,UGA,Uganda,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2018-10,1321643.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,PAK,Pakistan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-04,1395701.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,SSD,South Sudan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-08,3480000.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,MDG,Madagascar,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-06,1280949.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,KEN,Kenya,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-07,6556368.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,CAF,Central African Republic,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-09,1729594.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,AFG,Afghanistan,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-09,10374605.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,M,Monthly,ETH,Ethiopia,IPC_IPC_PHASE,People in each phase of food insecurity classification,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,IPC_IPC_CURRENT,Analysis Period Classification : Current Measurement,IPC_IPC_PHASE2,Severity Phase of Acute Food Insecurity or Malnutrition : Phase 2 - Stressed,_Z,Not Applicable,2019-09,10033578.0,IPC_IPC,Integrated Food Security Phase Classification,0,Units,COUNT,Count (Integer),610,CCYYMM,A,Normal value,PU,Public
